grid_id,row_index,col_index,lon,lat,is_tree,elevation,slope,aspect,tree_type
287,5,17,925728.0961,1940776.538,0,27.49226,4.9068184,270.97687,0
288,5,18,925748.0961,1940776.538,0,29.209013,4.9128566,273.01074,0
289,5,19,925768.0961,1940776.538,0,30.925766,5.033435,274.9278,0
290,5,20,925788.0961,1940776.538,0,32.71906,5.7590036,276.9529,0
291,5,21,925808.0961,1940776.538,0,34.930237,6.4737225,283.0088,0
292,5,22,925828.0961,1940776.538,0,37.141415,6.684275,289.37332,0
293,5,23,925848.0961,1940776.538,0,39.352592,6.970753,295.27826,0
294,5,24,925868.0961,1940776.538,0,41.563766,6.4787107,305.25192,0
295,5,25,925888.0961,1940776.538,0,43.061993,5.9675827,321.18964,0
296,5,26,925908.0961,1940776.538,0,44.18437,6.4787116,330.38428,0
297,5,27,925928.0961,1940776.538,0,45.306744,7.3424273,334.18182,0
298,5,28,925948.0961,1940776.538,0,46.42912,8.0383625,340.67062,0
299,5,29,925968.0961,1940776.538,0,47.176537,8.444988,5.3363037,0
300,5,30,925988.0961,1940776.538,0,45.876804,9.161982,23.761719,0
301,5,31,926008.0961,1940776.538,0,44.57707,9.151026,23.79245,0
302,5,32,926028.0961,1940776.538,0,43.277336,9.140066,23.823242,0
303,5,33,926048.0961,1940776.538,1,41.9776,8.433298,7.5718384,3
304,5,34,926068.0961,1940776.538,1,42.495888,9.82375,343.2599,3
305,5,35,926088.0961,1940776.538,1,43.972584,11.763612,339.234,4
306,5,36,926108.0961,1940776.538,0,45.44928,13.251403,341.72787,0
307,5,37,926128.0961,1940776.538,1,46.925976,14.650098,345.01227,3
308,5,38,926148.0961,1940776.538,1,48.153477,15.535242,354.3513,3
309,5,39,926168.0961,1940776.538,1,48.02046,15.360702,1.3873291,3
310,5,40,926188.0961,1940776.538,1,47.88744,15.253616,1.3975525,3
311,5,41,926208.0961,1940776.538,1,47.75442,15.146434,1.407898,4
312,5,42,926228.0961,1940776.538,1,47.621407,15.280002,10.523254,4
